type,x,y
position,-0.026260528169827095,-2.3294210728044344
position,0.02755316267673992,-2.323990353508491
position,0.12148049689309429,-2.296635473131786
position,0.14990045358705495,-2.301581328881132
position,0.424319690514531,-2.2012096111739434
position,0.6804950342038588,-2.0910593395402777
position,0.9526390844397187,-2.009121491102579
position,1.205727391154959,-1.8352517489287714
position,1.479709967268016,-1.6881614159487477
position,1.7639287404260011,-1.5626848004796388
position,1.9926968320432812,-1.37635199874743
position,2.2219538213455414,-1.143261336567809
position,2.463379638551021,-0.8908050419287642
position,2.6535192870018944,-0.6283865979074826
position,2.6908971389777023,-0.5667379500813337
position,2.715984433348994,-0.4363652986930598
position,2.6957992789457936,-0.2718775074172889
position,2.6866748231535102,-0.5191696965089617
position,2.681806998365509,-0.7541939605356972
position,2.717220401948809,-0.82890882180386
position,2.5972164775492823,-1.1410111171108572
position,2.5264526678140062,-1.3620143705567254
position,2.4288733753326,-1.5298535362548307
position,2.4001850442596586,-1.7162649890897126
position,2.40176974903315,-1.4425217275825126
position,2.4424819407470713,-1.2103428888605632
position,2.408191484398492,-1.3398910990699828
position,2.3189181319728114,-1.4933786133638556
position,2.177948556439161,-1.6549060864014746
position,2.046923692692473,-1.7679795313100952
position,1.8964662588717685,-1.8533333342479605
position,1.882935225859524,-1.8860247663713885
position,1.945831099999316,-1.88600288855737
position,1.8839797775598826,-1.8925956804976047
position,1.7767283947063264,-1.8350371897821258
position,1.7309627166520485,-1.8211315178328946
position,1.4688729325957475,-1.6336254285132052
position,1.271721217560838,-1.4844656483851792
position,1.0389744433750463,-1.3769705266364107
position,0.892485679967902,-1.338249925923221
position,0.7170004928496815,-1.3284431767269886
position,0.7941789770612983,-1.3655247772213794
position,0.9967498168368084,-1.4215905010661312
position,1.229306878206223,-1.551841044864288
position,1.474647430295022,-1.7298093959251668
position,1.6228298745900038,-1.885397189681762
position,1.658897254562507,-1.9688999910439715
position,1.7173123246717787,-2.1544030216850953
position,1.7241959602288837,-2.3400651964750523
position,1.7534308668289664,-2.3213678877339747
position,1.7253224756172112,-2.263750184623844
position,1.7274058659089848,-2.3181760187016525
position,1.6589860417427866,-2.5740499738391787
position,1.663040469411538,-2.5121012464270907
position,1.5643246681686165,-2.7336730375954414
position,1.6213742051477544,-2.3909466428854382
position,1.6659647325408302,-2.135393352681557
position,1.697233151176496,-2.0237240215437584
position,1.6332124788984403,-2.235473644130736
position,1.4529548634003497,-2.4864524232675738
position,1.270979100555835,-2.6257363584111872
position,1.492288059453119,-2.4278259802756534
position,1.6085826540804005,-2.338169021688441
position,1.7129943523030398,-2.295013417174108
position,1.890975115370355,-2.226483429785518
position,2.0041898160811695,-2.2120210444787465
position,2.041498789035524,-2.190665053179432
position,1.9642157292252944,-2.1826228473983176
