,timesteps,heading_error,change_distance,linear_velocity,angular_speed,path_deviation,closest_obstacle,reward
430,431,1.1958079788074976,0.0,-0.71,0.71,1.424831772638726,2.2415990829467773,-1.9050038024191882
431,432,1.7168713742071722,-0.1295948130483211,-0.73,0.72,1.8583589907658398,2.2415990829467773,-2.4646800840750887
432,433,1.7168713742071722,0.0,-0.73,0.72,1.8583589907658398,2.9859564304351807,-2.5161126886334553
433,434,2.1854080445449977,-0.47402143454304557,-0.74,0.73,1.8653944605266044,2.9859564304351807,-2.5502084399370353
434,435,2.1854080445449977,0.0,-0.74,0.73,1.8653944605266044,3.718918800354004,-2.758364813623719
435,436,2.936039010622796,-0.671386323679581,-0.72,0.72,1.5088127497800619,3.718918800354004,-2.517146728649698
436,437,2.936039010622796,0.0,-0.72,0.72,1.5088127497800619,3.97748064994812,-2.844659514052645
437,438,1.7198961552018774,-0.34370622794360095,-0.72,0.72,0.6501379281007768,3.97748064994812,-1.3708192590964194
438,439,1.7198961552018774,0.0,-0.72,0.72,0.6501379281007768,3.5061614513397217,-1.5496482289987576
439,440,0.7504970736647687,0.2674146568403639,-0.74,0.74,0.2547911943990079,3.5061614513397217,-0.8894609074015336
440,441,0.7504970736647687,0.0,-0.74,0.74,0.2547911943990079,3.0935511589050293,-0.7533821292942658
441,442,0.18132993317053447,0.7547057824457273,-0.73,0.72,0.4020751986538037,3.0935511589050293,-0.9193694062489307
442,443,0.18132993317053447,0.0,-0.73,0.72,0.4020751986538037,2.2832565307617188,-0.5833149344255076
443,444,0.8662931427411733,0.49137960693835314,-0.72,0.72,1.029284773203035,2.2832565307617188,-1.6292711265882405
444,445,0.8662931427411733,0.0,-0.72,0.72,1.029284773203035,1.945538878440857,-1.4261641988502123
445,446,1.245636474189153,0.1810299247500904,-0.78,0.78,1.523833381717349,1.945538878440857,-2.10773528550145
446,447,1.245636474189153,0.0,-0.78,0.78,1.523833381717349,2.382295608520508,-2.025607235462086
447,448,1.8843043622111217,-0.2733289535650485,-0.71,0.71,1.7969254382070985,2.382295608520508,-2.443724137549831
448,449,1.8843043622111217,0.0,-0.71,0.71,1.7969254382070985,3.1804282665252686,-2.5469269265756984
449,450,2.393092425754732,-0.6720116392335695,-0.74,0.73,1.8208159267420443,3.1804282665252686,-2.5208164540284677
450,451,2.393092425754732,0.0,-0.74,0.73,1.8208159267420443,3.8480827808380127,-2.8265441772009376
451,452,2.7307531611304503,-0.4384154234944795,-0.71,0.71,1.3474167613927113,3.8480827808380127,-2.3978151470862517
452,453,2.7307531611304503,0.0,-0.71,0.71,1.3474167613927113,3.966231107711792,-2.6105443845838527
453,454,1.594792013185526,-0.2486298429917504,-0.73,0.72,0.7008211403057537,3.966231107711792,-1.4032163918716738
454,455,1.594792013185526,0.0,-0.73,0.72,0.7008211403057537,3.3881826400756836,-1.5290427277545633
455,456,0.38493727734456895,0.5085323134209148,-0.73,0.72,0.1874468036522101,3.3881826400756836,-0.7541744783794111
456,457,0.38493727734456895,0.0,-0.73,0.72,0.1874468036522101,2.8854761123657227,-0.5134158905112499
457,458,0.23676838585151438,0.4383750048861321,-0.72,0.72,0.3980271462599671,2.8854761123657227,-0.8011101056620512
458,459,0.23676838585151438,0.0,-0.72,0.72,0.3980271462599671,2.122844696044922,-0.6063957188509284
459,460,0.8989001143501074,0.5764535225435985,-0.7,0.7,1.1537940537816853,2.122844696044922,-1.775715733164221
460,461,0.8989001143501074,0.0,-0.7,0.7,1.1537940537816853,2.005319595336914,-1.5373642810921218
461,462,1.4815763066933316,0.033014223667954035,-0.72,0.72,1.621464166659459,2.005319595336914,-2.224072419718222
462,463,1.4815763066933316,0.0,-0.72,0.72,1.621464166659459,2.554910182952881,-2.2075492955914306
463,464,1.8864611060184728,-0.3217364716560658,-0.72,0.72,1.8383433866769012,2.554910182952881,-2.4468327310966664
464,465,1.8864611060184728,0.0,-0.72,0.72,1.8383433866769012,3.346466541290283,-2.583495071267955
465,466,2.6328157395953538,-0.6954845992594993,-0.72,0.72,1.7687050732766438,3.346466541290283,-2.5732763452223537
466,467,2.6328157395953538,0.0,-0.72,0.72,1.7687050732766438,3.9118905067443848,-2.9009617373361896
467,468,2.6482798140360204,-0.3804987014299206,-0.7,0.7,1.2756919358694518,3.9118905067443848,-2.3220127927751713
468,469,2.6482798140360204,0.0,-0.7,0.7,1.2756919358694518,3.851543426513672,-2.5095724366052914
469,470,1.4279300369448862,-0.16484378513435605,-0.72,0.72,0.5297287418393272,3.851543426513672,-1.225505420672621
470,471,1.4279300369448862,0.0,-0.72,0.72,0.5297287418393272,3.3162407875061035,-1.3073378208611022
471,472,0.19180367994410785,0.503935192663377,-0.71,0.71,0.1620411090480571,3.3162407875061035,-0.6333134564358405
472,473,0.19180367994410785,0.0,-0.71,0.71,0.1620411090480571,2.6918506622314453,-0.3927691221149582
473,474,0.46995009351515193,0.5635428395245548,-0.73,0.72,0.48441776156039285,2.6918506622314453,-1.041050714580802
474,475,0.46995009351515193,0.0,-0.73,0.72,0.48441776156039285,2.0111911296844482,-0.7934990649230876
475,476,1.0634522731008298,0.4229870026158391,-0.72,0.72,1.1799813737265161,2.0111911296844482,-1.8194372718614211
476,477,1.0634522731008298,0.0,-0.72,0.72,1.1799813737265161,2.083580255508423,-1.6453010444488254
477,478,1.59628471161811,0.02919302033267801,-0.71,0.71,1.641636113974407,2.083580255508423,-2.2921702687060077
478,479,1.59628471161811,0.0,-0.71,0.71,1.641636113974407,2.762608766555786,-2.2786856418930395
479,480,2.017900239929192,-0.4442734560548516,-0.72,0.72,1.8246380511854445,2.762608766555786,-2.4465674890066484
480,481,2.017900239929192,0.0,-0.72,0.72,1.8246380511854445,3.563865900039673,-2.638250369830149
481,482,2.7331323003394274,-0.6321859609198635,-0.7,0.7,1.6927892728389733,3.563865900039673,-2.5860696300960724
482,483,2.7331323003394274,0.0,-0.7,0.7,1.6927892728389733,3.9701263904571533,-2.8856765493326124
483,484,2.21806287987921,-0.5042062320290128,-0.73,0.72,0.9697068579532676,3.9701263904571533,-1.7969310318647354
484,485,2.21806287987921,0.0,-0.73,0.72,0.9697068579532676,3.6604864597320557,-2.055786735219417
485,486,1.1958087354359506,0.11029607292628985,-0.73,0.72,0.4767736240917031,3.6604864597320557,-1.206670995793477
486,487,1.1958087354359506,0.0,-0.73,0.72,0.4767736240917031,3.2773044109344482,-1.1503130759085352
487,488,0.06800604975777746,0.6826651961809853,-0.71,0.71,0.21463041800869084,3.2773044109344482,-0.6875841888552197
488,489,0.06800604975777746,0.0,-0.71,0.71,0.21463041800869084,2.453699827194214,-0.37294175419029996
489,490,0.6759677534385737,0.61225713637943,-0.72,0.72,0.8994760771343047,2.453699827194214,-1.4850233684025196
490,491,0.6759677534385737,0.0,-0.72,0.72,0.8994760771343047,1.9587383270263672,-1.227154547343928
491,492,1.1042260533345747,0.270431342348636,-0.72,0.72,1.3346462397588843,1.9587383270263672,-1.8985153624589244
492,493,1.1042260533345747,0.0,-0.72,0.72,1.3346462397588843,2.228135585784912,-1.7894198273915922
493,494,1.7105430624192186,-0.12497376173670016,-0.72,0.72,1.7747136717159342,2.228135585784912,-2.393354488838922
494,495,1.7105430624192186,0.0,-0.72,0.72,1.7747136717159342,2.970237970352173,-2.4446322774995544
495,496,2.208929913891734,-0.5527589365166694,-0.72,0.72,1.9722843541301713,2.970237970352173,-2.6065319789637256
496,497,2.208929913891734,0.0,-0.72,0.72,1.9722843541301713,3.7082467079162598,-2.851882249167202
497,498,2.8262733858265854,-0.7489122343161823,-0.72,0.72,1.4483383726822998,3.7082467079162598,-2.367558019453658
498,499,2.8262733858265854,0.0,-0.72,0.72,1.4483383726822998,3.9780640602111816,-2.74139719997633
499,500,2.054124677269655,-0.3003744119176348,-0.71,0.71,0.8365043312473273,3.9780640602111816,-1.7072276172974852
500,501,2.054124677269655,0.0,-0.71,0.71,0.8365043312473273,3.512730598449707,-1.8635001985371478
501,502,0.7099798519846745,0.4060453863380644,-0.72,0.72,0.31943333104794286,3.512730598449707,-0.9808677668087076
502,503,0.7099798519846745,0.0,-0.72,0.72,0.31943333104794286,3.102060317993164,-0.780126399747889
503,504,0.17897029816777676,0.6567238143088225,-0.72,0.72,0.4783317033501019,3.102060317993164,-0.9326566242676211
504,505,0.17897029816777676,0.0,-0.72,0.72,0.4783317033501019,2.29229998588562,-0.6417403206811674
505,506,0.6749674950938402,0.4151275771329628,-0.7,0.7,0.9403685581755339,2.29229998588562,-1.4310408759970716
506,507,0.6749674950938402,0.0,-0.7,0.7,0.9403685581755339,1.9548933506011963,-1.254657574979067
507,508,1.314240431852446,0.24141698581625537,-0.73,0.72,1.5418467145845005,1.9548933506011963,-2.162790008055005
508,509,1.314240431852446,0.0,-0.73,0.72,1.5418467145845005,2.3853142261505127,-2.0615873965110207
509,510,1.867887333427844,-0.2452432390344148,-0.72,0.72,1.8680386097418609,2.3853142261505127,-2.4961463630357037
510,511,1.867887333427844,0.0,-0.72,0.72,1.8680386097418609,3.175323247909546,-2.5979643634246083
511,512,2.378518018292647,-0.5060189344323627,-0.71,0.71,1.755078325604499,3.175323247909546,-2.5347750673513505
512,513,2.378518018292647,0.0,-0.71,0.71,1.755078325604499,3.8158397674560547,-2.7605560645343816
513,514,2.8246899663567038,-0.7466412812946297,-0.75,0.75,1.3717835355739783,3.8158397674560547,-2.314981766939488
514,515,2.8246899663567038,0.0,-0.75,0.75,1.3717835355739783,3.983694076538086,-2.6864278625929483
515,516,1.6092870096454446,-0.1501916108753134,-0.72,0.72,0.6875404770691913,3.983694076538086,-1.450987873010891
516,517,1.6092870096454446,0.0,-0.72,0.72,0.6875404770691913,3.394284963607788,-1.5242656953952727
517,518,0.5480743239823562,0.4002651616537891,-0.71,0.71,0.20469311745106253,3.394284963607788,-0.8008531574019022
518,519,0.5480743239823562,0.0,-0.71,0.71,0.20469311745106253,2.9026894569396973,-0.6050260508564868
519,520,0.32176787682923624,0.6834390269256811,-0.73,0.72,0.4993256087966224,2.9026894569396973,-1.0321759302364484
520,521,0.32176787682923624,0.0,-0.73,0.72,0.4993256087966224,2.136486291885376,-0.7313342343691135
521,522,0.8910529585169638,0.48470094467369496,-0.72,0.72,1.2303125218714102,2.136486291885376,-1.7978262792818294
522,523,0.8910529585169638,0.0,-0.72,0.72,1.2303125218714102,2.0047757625579834,-1.5993663056728074
523,524,1.3293205072694425,0.083125533307288,-0.72,0.72,1.6356788764380712,2.0047757625579834,-2.176346355233915
524,525,1.3293205072694425,0.0,-0.72,0.72,1.6356788764380712,2.5652265548706055,-2.142793163702376
525,526,1.942321995508097,-0.38025924496887864,-0.72,0.72,1.9030467891447795,2.5652265548706055,-2.5014220824066165
526,527,1.942321995508097,0.0,-0.72,0.72,1.9030467891447795,3.3710479736328125,-2.66318823798707
527,528,2.6783037946883628,-0.7175842197289901,-0.72,0.72,1.742986641901013,3.3710479736328125,-2.5632817204394973
528,529,2.6783037946883628,0.0,-0.72,0.72,1.742986641901013,3.9221436977386475,-2.9031310197821893
529,530,2.6424650576307425,-0.42675067030499925,-0.72,0.72,1.2854661230075963,3.9221436977386475,-2.302485549932186
530,531,2.6424650576307425,0.0,-0.72,0.72,1.2854661230075963,3.819607973098755,-2.519195236138646
531,532,1.3212864319130235,-0.02199815898954327,-0.7,0.7,0.514714636342989,3.819607973098755,-1.2291920229606392
532,533,1.3212864319130235,0.0,-0.7,0.7,0.514714636342989,3.3181064128875732,-1.2372939059226227
533,534,0.1418162383164181,0.6316299755376455,-0.73,0.72,0.13156211554954192,3.3181064128875732,-0.641605502896965
534,535,0.1418162383164181,0.0,-0.73,0.72,0.13156211554954192,2.668944835662842,-0.34714762051504
535,536,0.4006134232571048,0.46393123034144157,-0.71,0.71,0.6314413039411257,2.668944835662842,-1.0742113667972295
536,537,0.4006134232571048,0.0,-0.71,0.71,0.6314413039411257,2.011992931365967,-0.8726941496859116
537,538,1.025369033893682,0.44403633583388924,-0.72,0.72,1.3442532339098676,2.011992931365967,-1.938634137832861
538,539,1.025369033893682,0.0,-0.72,0.72,1.3442532339098676,2.111879348754883,-1.7576769129919325
539,540,1.6147351575348177,-0.07287139031779155,-0.73,0.72,1.7521599832819108,2.111879348754883,-2.3509517009069647
540,541,1.6147351575348177,0.0,-0.73,0.72,1.7521599832819108,2.7989141941070557,-2.380085374310135
541,542,2.062470492592622,-0.41626863100525835,-0.73,0.72,1.8867581750944669,2.7989141941070557,-2.531588290788167
542,543,2.062470492592622,0.0,-0.73,0.72,1.8867581750944669,3.581597089767456,-2.711631595289082
543,544,3.097475062488261,-0.7183856634621204,-0.71,0.71,1.6368323036585688,3.581597089767456,-2.68097988118946
544,545,3.097475062488261,0.0,-0.71,0.71,1.6368323036585688,3.9839351177215576,-3.0254377690754444
545,546,2.090156819307067,-0.3987726093030277,-0.74,0.73,0.948753333879626,3.9839351177215576,-1.7755483304514592
546,547,2.090156819307067,0.0,-0.74,0.73,0.948753333879626,3.621220111846924,-1.9774262996871705
547,548,1.1828490389855726,0.07126032871746268,-0.71,0.71,0.483909958721122,3.621220111846924,-1.1857917900530817
548,549,1.1828490389855726,0.0,-0.71,0.71,0.483909958721122,3.253572463989258,-1.1457868813741425
549,550,0.0989464105914939,0.5968259252506645,-0.74,0.73,0.2337487817668332,3.253572463989258,-0.6895354515829377
550,551,0.0989464105914939,0.0,-0.74,0.73,0.2337487817668332,2.4376401901245117,-0.4098174536391498
551,552,0.6916300440764891,0.71501050396619,-0.73,0.72,0.9255757149920321,2.4376401901245117,-1.5566558066091434
552,553,0.6916300440764891,0.0,-0.73,0.72,0.9255757149920321,1.9422329664230347,-1.2572654029490677
553,554,1.1242903516099112,0.18092311537724814,-0.71,0.71,1.3925331726836685,1.9422329664230347,-1.9190775861185037
554,555,1.1242903516099112,0.0,-0.71,0.71,1.3925331726836685,2.2426700592041016,-1.843406108856349
555,556,1.6739973217795399,-0.10171803900085674,-0.71,0.71,1.8399266289341434,2.2426700592041016,-2.4342649842658615
556,557,1.6739973217795399,0.0,-0.71,0.71,1.8399266289341434,2.9665770530700684,-2.4761743589415435
557,558,2.29967363565558,-0.6140983159443181,-0.73,0.72,1.8733577677790738,2.9665770530700684,-2.5453455823384266
558,559,2.29967363565558,0.0,-0.73,0.72,1.8733577677790738,3.7140443325042725,-2.8195128409682466
559,560,3.0100736785541646,-0.5457558755050904,-0.72,0.72,1.56418468916556,3.7140443325042725,-2.65910955727391
560,561,3.0100736785541646,0.0,-0.72,0.72,1.56418468916556,3.996044397354126,-2.9259743995267278
561,562,1.9421607778197603,-0.3473126155789794,-0.72,0.72,0.8590858863390137,3.996044397354126,-1.6474892271703734
562,563,1.9421607778197603,0.0,-0.72,0.72,0.8590858863390137,3.491334915161133,-1.8279389068982885
563,564,0.6910040711476908,0.3744261246380258,-0.73,0.73,0.2681212016417384,3.491334915161133,-0.9161897547659054
564,565,0.6910040711476908,0.0,-0.73,0.73,0.2681212016417384,3.053370714187622,-0.7319442198171724
565,566,0.0401811858149963,0.4937168077419596,-0.71,0.71,0.32215347746761325,3.053370714187622,-0.6711474733036102
566,567,0.0401811858149963,0.0,-0.71,0.71,0.32215347746761325,2.2908995151519775,-0.4450477697860473
567,568,0.7810965326182417,0.5859561495402081,-0.72,0.72,0.9793025137457119,2.2908995151519775,-1.5883307847688855
568,569,0.7810965326182417,0.0,-0.72,0.72,0.9793025137457119,1.9510124921798706,-1.3435800862228877
569,570,1.332625371648346,0.2280534774502767,-0.73,0.72,1.606053756153416,1.9510124921798706,-2.2145018776773164
570,571,1.332625371648346,0.0,-0.73,0.72,1.606053756153416,2.395432710647583,-2.122145499664103
571,572,1.768136149432519,-0.17649784139317326,-0.71,0.71,1.928838791421118,2.395432710647583,-2.523794024733809
572,573,1.768136149432519,0.0,-0.71,0.71,1.928838791421118,3.1940219402313232,-2.5943735027576125
573,574,2.3558168615910073,-0.6448040816054528,-0.71,0.71,1.8992794190830993,3.1940219402313232,-2.5730183244139155
574,575,2.3558168615910073,0.0,-0.71,0.71,1.8992794190830993,3.8409836292266846,-2.8645663609664416
575,576,2.6477559810755897,-0.6172714102999706,-0.74,0.73,1.3790816940628616,3.8409836292266846,-2.2964713762386624
576,577,2.6477559810755897,0.0,-0.74,0.73,1.3790816940628616,3.9610657691955566,-2.6004885687180206
577,578,1.6964418134504,-0.16196198028629816,-0.72,0.72,0.7843291814763556,3.9610657691955566,-1.564453405540686
578,579,1.6964418134504,0.0,-0.72,0.72,0.7843291814763556,3.375943660736084,-1.645274060823482
579,580,0.45842265806566074,0.3835801566556869,-0.72,0.72,0.18454424472343076,3.375943660736084,-0.7308702881625693
580,581,0.45842265806566074,0.0,-0.72,0.72,0.18454424472343076,2.8756790161132812,-0.5464365337287724
581,582,0.3548002280230538,0.6763111366286942,-0.72,0.72,0.6109529724923501,2.8756790161132812,-1.1291361658670027
582,583,0.3548002280230538,0.0,-0.72,0.72,0.6109529724923501,2.1267831325531006,-0.8357523009226044
583,584,0.9286831664550954,0.431484436144113,-0.72,0.72,1.0947399701040292,2.1267831325531006,-1.6859087031583688
584,585,0.9286831664550954,0.0,-0.72,0.72,1.0947399701040292,2.0144524574279785,-1.5097233682279687
585,586,1.4309497258475536,0.05359700222589847,-0.71,0.71,1.6140827032167573,2.0144524574279785,-2.197257268530605
586,587,1.4309497258475536,0.0,-0.71,0.71,1.6140827032167573,2.5750892162323,-2.173975420401641
587,588,2.01065143808621,-0.4610333909834452,-0.75,0.75,1.8107828544070221,2.5750892162323,-2.437526407663785
588,589,2.01065143808621,0.0,-0.75,0.75,1.8107828544070221,3.396944999694824,-2.6306080535241367
589,590,2.5383083174519534,-0.43836877945219666,-0.73,0.72,1.7690762615450373,3.396944999694824,-2.657187822009623
590,591,2.5383083174519534,0.0,-0.73,0.72,1.7690762615450373,3.938368797302246,-2.8554049768792042
591,592,2.4251569748178823,-0.6427501959726776,-0.75,0.74,1.0734088364234609,3.938368797302246,-1.920982926321124
592,593,2.4251569748178823,0.0,-0.75,0.74,1.0734088364234609,3.796773910522461,-2.2470061934903853
593,594,1.3405581057671319,0.012411225352030542,-0.72,0.72,0.5290075561471161,3.796773910522461,-1.2731277348737875
594,595,1.3405581057671319,0.0,-0.72,0.72,0.5290075561471161,3.2932956218719482,-1.2630749067184563
595,596,0.2673595441377805,0.4473318521764833,-0.7,0.7,0.13859075796292944,3.2932956218719482,-0.6249404137667369
596,597,0.2673595441377805,0.0,-0.7,0.7,0.13859075796292944,2.621162176132202,-0.40943135933095354
597,598,0.4827334837312156,0.6754039524047997,-0.73,0.72,0.6768411763594796,2.621162176132202,-1.2472597712340594
598,599,0.4827334837312156,0.0,-0.73,0.72,0.6768411763594796,2.0095436573028564,-0.9538294918703889
599,600,1.0238988738759893,0.4232552987984777,-0.74,0.73,1.3877410340830887,2.0095436573028564,-1.968240555098971
600,601,1.0238988738759893,0.0,-0.74,0.73,1.3877410340830887,2.1224920749664307,-1.795487487134402
601,602,1.444828465989942,-0.024823755340474207,-0.71,0.71,1.7887068601206721,2.1224920749664307,-2.3142505516447387
602,603,1.444828465989942,0.0,-0.71,0.71,1.7887068601206721,2.798198699951172,-2.3206141159959675
603,604,2.1179149921775346,-0.455950459842799,-0.72,0.72,1.9031201872629948,2.798198699951172,-2.5553937022187863
604,605,2.1179149921775346,0.0,-0.72,0.72,1.9031201872629948,3.5873703956604004,-2.7510434548163607
605,606,3.0724913799522082,-0.7153544204125515,-0.73,0.72,1.64426487626607,3.5873703956604004,-2.6782671794991377
606,607,3.0724913799522082,0.0,-0.73,0.72,1.64426487626607,3.974184989929199,-3.022647399906158
607,608,2.354098843878567,-0.38559753790338824,-0.75,0.74,1.0629165438322399,3.974184989929199,-2.007951353395743
608,609,2.354098843878567,0.0,-0.75,0.74,1.0629165438322399,3.6153597831726074,-2.203083293947751
609,610,0.968943792434855,0.120882034701145,-0.72,0.72,0.3983470052331548,3.6153597831726074,-1.037336494037126
610,611,0.968943792434855,0.0,-0.72,0.72,0.3983470052331548,3.2474446296691895,-0.9727393093211487
611,612,0.0464751342249059,0.7790405192429857,-0.72,0.72,0.38710560632539476,3.2474446296691895,-0.8495152479004429
612,613,0.0464751342249059,0.0,-0.72,0.72,0.38710560632539476,2.439303159713745,-0.5025118610899661
613,614,0.5431054281862,0.32101935629181355,-0.72,0.72,0.8506562726401897,2.439303159713745,-1.2581519922115927
614,615,0.5431054281862,0.0,-0.72,0.72,0.8506562726401897,1.9457718133926392,-1.1216675411224493
615,616,1.1568145445757256,0.3805482203198194,-0.73,0.72,1.416026715811085,1.9457718133926392,-2.03633294440995
616,617,1.1568145445757256,0.0,-0.73,0.72,1.416026715811085,2.254896640777588,-1.8822184538539282
617,618,1.7299736010858133,-0.3122975092675597,-0.74,0.73,1.768401943499644,2.254896640777588,-2.3231046907684565
618,619,1.7299736010858133,0.0,-0.74,0.73,1.768401943499644,3.0056657791137695,-2.4530535782725584
619,620,2.2076489066850433,-0.3259959911166055,-0.75,0.75,1.8902337928400679,3.0056657791137695,-2.6513233703716574
620,621,2.2076489066850433,0.0,-0.75,0.75,1.8902337928400679,3.741255760192871,-2.79266753856999
621,622,2.9471059763049237,-0.7216307700019984,-0.72,0.72,1.5094209199328377,3.741255760192871,-2.4990903523976242
622,623,2.9471059763049237,0.0,-0.72,0.72,1.5094209199328377,3.9958763122558594,-2.8506795330159296
623,624,1.7463424628662783,-0.2857154206285992,-0.71,0.71,0.7336944735897463,3.9958763122558594,-1.4809052204885582
624,625,1.7463424628662783,0.0,-0.71,0.71,0.7336944735897463,3.4913077354431152,-1.6273612052093949
625,626,0.8431232937693602,0.23483584967678617,-0.7,0.7,0.3941428113861181,3.4913077354431152,-1.0202231788361809
626,627,0.8431232937693602,0.0,-0.7,0.7,0.3941428113861181,3.069114923477173,-0.9017548768852943
627,628,0.14460685354100722,0.6982667358400416,-0.73,0.72,0.40817042368476986,3.069114923477173,-0.8850725950139428
628,629,0.14460685354100722,0.0,-0.73,0.72,0.40817042368476986,2.268476724624634,-0.569829574635517
629,630,0.6869828267904841,0.46486025086366656,-0.72,0.72,0.9269126027695074,2.268476724624634,-1.4491982156908416
630,631,0.6869828267904841,0.0,-0.72,0.72,0.9269126027695074,1.953062653541565,-1.2546113045280454
631,632,1.3099360539593023,0.2696136513213725,-0.72,0.72,1.5521397539196597,1.953062653541565,-2.1747128491789094
632,633,1.3099360539593023,0.0,-0.72,0.72,1.5521397539196597,2.4011552333831787,-2.0662696390325763
633,634,1.8326910704433272,-0.24355930886991217,-0.75,0.75,1.855449689246191,2.4011552333831787,-2.4807569206934943
634,635,1.8326910704433272,0.0,-0.75,0.75,1.855449689246191,3.18231201171875,-2.5773613375740307
635,636,2.3344412410498894,-0.5565864901892938,-0.74,0.73,1.803565404302909,3.18231201171875,-2.535158386830231
636,637,2.3344412410498894,0.0,-0.74,0.73,1.803565404302909,3.8465282917022705,-2.7834181668972082
637,638,2.7868996401994366,-0.6484238054237306,-0.72,0.72,1.4440958511647188,3.8465282917022705,-2.3968041039242096
638,639,2.7868996401994366,0.0,-0.72,0.72,1.4440958511647188,3.973306655883789,-2.718316309948691
639,640,1.512687112006788,-0.13478027274158855,-0.71,0.71,0.7283451032211218,3.973306655883789,-1.4389891026247024
640,641,1.512687112006788,0.0,-0.71,0.71,0.7283451032211218,3.3870368003845215,-1.5062540334847498
641,642,0.6089749036112404,0.265088841899221,-0.7,0.7,0.32450585069581284,3.3870368003845215,-0.8600403627046164
642,643,0.6089749036112404,0.0,-0.7,0.7,0.32450585069581284,2.8639233112335205,-0.7289711132539902
643,644,0.32273517915102845,0.726012278966131,-0.73,0.72,0.5271828819271304,2.8639233112335205,-1.0750161957980306
644,645,0.32273517915102845,0.0,-0.73,0.72,0.5271828819271304,2.0954058170318604,-0.754103704034416
645,646,0.9794352054213542,0.49220857509828964,-0.72,0.72,1.1996328628419999,2.0954058170318604,-1.8202798470998642
646,647,0.9794352054213542,0.0,-0.72,0.72,1.1996328628419999,2.0132899284362793,-1.6190137019014745
647,648,1.4074985848935766,0.058336711034572275,-0.75,0.74,1.633375289421324,2.0132899284362793,-2.2134569409803495
648,649,1.4074985848935766,0.0,-0.75,0.74,1.633375289421324,2.6074492931365967,-2.186150160926523
649,650,1.9898249944454998,-0.32867540251336,-0.7,0.7,1.8429211602751978,2.6074492931365967,-2.501843515645295
650,651,1.9898249944454998,0.0,-0.7,0.7,1.8429211602751978,3.3988029956817627,-2.6341284063346277
651,652,2.6987146182323976,-0.7180440726472321,-0.72,0.72,1.6574936153133102,3.3988029956817627,-2.509897060370148
652,653,2.6987146182323976,0.0,-0.72,0.72,1.6574936153133102,3.9321839809417725,-2.8449420102840444
653,654,2.5176625545833677,-0.4615589762564518,-0.72,0.72,1.1145222887599329,3.9321839809417725,-2.0856925739381764
654,655,2.5176625545833677,0.0,-0.72,0.72,1.1145222887599329,3.802786350250244,-2.3200389172168276
655,656,1.2807299978406994,-0.04183363907972115,-0.72,0.72,0.45578212954420744,3.802786350250244,-1.1531889551968564
656,657,1.2807299978406994,0.0,-0.72,0.72,0.45578212954420744,3.309056043624878,-1.174580511472913
657,658,0.14576102446842087,0.6073357532138868,-0.72,0.72,0.13235049764169887,3.309056043624878,-0.629777465606407
658,659,0.14576102446842087,0.0,-0.72,0.72,0.13235049764169887,2.641383647918701,-0.34835071926476696
659,660,0.48989837197497543,0.5117632487672026,-0.72,0.72,0.6224275716695882,2.641383647918701,-1.1322494945394643
660,661,0.48989837197497543,0.0,-0.72,0.72,0.6224275716695882,1.9870566129684448,-0.9124810522403557
661,662,1.021481844608921,0.43650281658198686,-0.71,0.71,1.312167499689713,1.9870566129684448,-1.9056902023240647
662,663,1.021481844608921,0.0,-0.71,0.71,1.312167499689713,2.115290880203247,-1.7277093169606896
663,664,1.6243944429910186,-0.06127777379710153,-0.74,0.73,1.7452975222210072,2.115290880203247,-2.360517899091129
664,665,1.6243944429910186,0.0,-0.74,0.73,1.7452975222210072,2.8148245811462402,-2.3817804622022516
665,666,2.0013627498023947,-0.3337458609066575,-0.71,0.71,1.870969851137817,2.8148245811462402,-2.5259266748383724
666,667,2.0013627498023947,0.0,-0.71,0.71,1.870969851137817,3.5848500728607178,-2.6646916507159095
667,668,2.925620488524448,-0.7816104361095206,-0.71,0.71,1.6482894360746843,3.5848500728607178,-2.5732515811911236
668,669,2.925620488524448,0.0,-0.71,0.71,1.6482894360746843,3.972700595855713,-2.94867618802643
669,670,2.1228409163212856,-0.4447948668272419,-0.71,0.71,0.866868690678105,3.972700595855713,-1.6921238125530003
670,671,2.1228409163212856,0.0,-0.71,0.71,0.866868690678105,3.6348190307617188,-1.9221498056075854
671,672,1.1436070685626094,0.12138402810181237,-0.73,0.72,0.4371859680736441,3.6348190307617188,-1.156184774454056
672,673,1.1436070685626094,0.0,-0.73,0.72,0.4371859680736441,3.2189159393310547,-1.0925421176574175
673,674,0.06815796207293756,0.6843992544218231,-0.73,0.72,0.253128835102625,3.2189159393310547,-0.71834224683482
674,675,0.06815796207293756,0.0,-0.73,0.72,0.253128835102625,2.4252190589904785,-0.40757185803576623
675,676,0.7267933541272118,0.6158840753756945,-0.72,0.72,0.9115021495197203,2.4252190589904785,-1.5186006211704288
676,677,0.7267933541272118,0.0,-0.72,0.72,0.9115021495197203,1.9305827617645264,-1.2621882055965796
677,678,1.243379671440863,0.2439487395715716,-0.72,0.72,1.5274920868201936,1.9305827617645264,-2.1112888787969872
678,679,1.243379671440863,0.0,-0.72,0.72,1.5274920868201936,2.259169816970825,-2.0132733140937837
679,680,1.7229853717092043,-0.14848198813150226,-0.72,0.72,1.7373848929018936,2.259169816970825,-2.360121757564402
680,681,1.7229853717092043,0.0,-0.72,0.72,1.7373848929018936,3.000715732574463,-2.4209904090933145
